R_Stay_Name,R_Stay_Old_Addr,R_Stay_Addr,R_Stay_Latitude,R_Stay_Longtitude,R_Stay_Score,R_Stay_Views,R_Stay_Preference,R_Stay_Reviews,R_Stay_Bookmarks
에코그린리조트,제주특별자치도 제주시 한림읍 귀덕리 1502,제주특별자치도 제주시 한림읍 귀덕6길 94,33.4359287,126.2915445,0,1257,1,0,3
하원가휴양펜션,제주특별자치도 서귀포시 하원동 1662-1,제주특별자치도 서귀포시 이어도로 278,33.326215,126.4716831,0,1054,1,0,2
느르왓 민박,제주특별자치도 제주시 한경면 고산리 2157-4,제주특별자치도 제주시 한경면 고산중길 23,33.305222,126.184135,0,0,0,0,0
퐁낭하우스제주,제주특별자치도 제주시 한림읍 대림리 1473-3 ,제주특별자치도 제주시 한림읍 대림12길 60-4 (대림리) ,33.4252987,126.2770824,0,1259,0,0,0
이안재 ,제주특별자치도 제주시 구좌읍 종달리 909 ,제주특별자치도 제주시 구좌읍 종달로5길 35-1 (종달리) ,33.4880673,126.8804954,0,3998,1,0,2
골든파크호텔,제주특별자치도 제주시 오라1동 2442-5 ,제주특별자치도 제주시 서광로2길 9 (오라1동) ,33.4992347,126.5130474,0,14,0,0,0
다락마마,제주특별자치도 제주시 구좌읍 상도리 558,제주특별자치도 제주시 구좌읍 상하도길 46-16,33.517155,126.8662957,0,3561,6,0,4
뚜르드제주,제주특별자치도 제주시 구좌읍 종달리 1032 뚜르드제주,제주특별자치도 제주시 구좌읍 종달로1길 38-2 (종달리) 뚜르드제주,33.495893,126.8999942,0,2,0,0,0
협재해오름펜션,제주특별자치도 제주시 한림읍 옹포리 726-2 협재해오름펜션,제주특별자치도 제주시 한림읍 옹포2길 37-28 (옹포리) 협재해오름펜션,33.397957,126.2535498,5,1743,0,1,1
헌치 게스트하우스,제주특별자치도 제주시 구좌읍 송당리 2148-10 제주 오석심 공예 명장관,제주특별자치도 제주시 구좌읍 비자림로 1627 (송당리) 제주 오석심 공예 명장관,33.4561819,126.7673413,0,1317,2,0,1
뜨레향 펜션,제주특별자치도 서귀포시 남원읍 하례리 36-13 뜨레향 펜션,제주특별자치도 서귀포시 남원읍 하례망장포로 27-8 (하례리) 뜨레향 펜션,33.3420367,126.5884214,0,1434,0,0,0
틸다하우스,제주특별자치도 제주시 한경면 낙천리 341,제주특별자치도 제주시 한경면 중산간서로 3367-1,33.3109,126.2372213,5,6837,13,8,17
가비오타 펜션,제주특별자치도 제주시 구좌읍 종달리 1419,제주특별자치도 제주시 구좌읍 해맞이해안로 2030 가동,33.4880673,126.8804954,0,3085,11,0,10
월정플레이스,제주특별자치도 제주시 구좌읍 월정리 465-1,제주특별자치도 제주시 구좌읍 월정1길 54-34 ,33.5547523,126.7916765,0,1048,0,0,0
코즈게스트하우스,제주특별자치도 서귀포시 안덕면 동광리 1593-6 코즈게스트하우스,제주특별자치도 서귀포시 안덕면 동광로100번길 20 (동광리) 코즈게스트하우스,33.304504,126.33847,5,4500,3,2,6
슬로우리제주 민박,제주특별자치도 제주시 애월읍 구엄리 977,제주특별자치도 제주시 애월읍 엄수로 77,33.469773,126.3822308,5,1359,0,1,0
언덕위에 빨간지붕,제주특별자치도 서귀포시 성산읍 난산리 548-1,제주특별자치도 서귀포시 성산읍 난고로499번길 17,33.4049563,126.872023,5,4064,1,1,7
아템파우제,제주특별자치도 제주시 한림읍 월림리 2333-1,제주특별자치도 제주시 한림읍 월림8길 21,33.3503941,126.2576876,0,1039,0,0,2
눈의꽃 하우스,제주특별자치도 제주시 한림읍 수원리 826-15,제주특별자치도 제주시 한림읍 한림상로 280,33.4232355,126.266758,0,574,0,0,0
체이슨호텔 더 리드,제주특별자치도 서귀포시 서호동 1524-3 ,제주특별자치도 서귀포시 서호중로 47 (서호동) ,33.2472407,126.5282881,0,647,0,0,0
그랜드밀리언스 호텔 인 서귀포,제주특별자치도 서귀포시 서호동 1522-1,제주특별자치도 서귀포시 서호중앙로 84,33.2784399,126.5169922,0,0,0,0,0
더포그레이스 호텔앤리조트,제주특별자치도 서귀포시 성산읍 시흥리 200 ,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2670 (시흥리, 더포그레이스호텔) ",33.4736223,126.9107438,0,14,0,0,0
호텔서귀피안,제주특별자치도 서귀포시 보목동 1453 호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178 호텔서귀피안,33.244432,126.5905456,0,1164,0,0,0
토토하우스,제주특별자치도 제주시 애월읍 광령리 3846-9,제주특별자치도 제주시 애월읍 광령자종길 14,33.3701721,126.4819697,0,620,0,0,1
밧돌 게스트하우스,제주특별자치도 제주시 구좌읍 송당리 1579-4,제주특별자치도 제주시 구좌읍 비자림로 1771,33.4764906,126.7882841,0,1235,0,0,1
민박집섶낭,제주특별자치도 제주시 한림읍 협재리 2024,제주특별자치도 제주시 한림읍 협재2길 41,33.393962,126.2390984,0,1019,0,0,0
동복리671,제주특별자치도 제주시 구좌읍 동복리 671,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,33.5561229,126.7205363,0,972,0,0,1
제주둥지펜션,제주특별자치도 제주시 애월읍 납읍리 268-2,제주특별자치도 제주시 애월읍 애원로 618,33.4231623,126.360975,5,1180,1,1,0
마이하프타임펜션,제주특별자치도 서귀포시 성산읍 신풍리 61-1,제주특별자치도 서귀포시 성산읍 일주동로 5358,33.3606914,126.8641986,0,0,0,0,0
월정에비뉴,제주특별자치도 제주시 구좌읍 월정리 33-12,제주특별자치도 제주시 구좌읍 해맞이해안로 486,33.5545847,126.7982658,0,738,0,0,0
펜션 수망가라,제주특별자치도 서귀포시 남원읍 수망리 481-1,제주특별자치도 서귀포시 남원읍 태수로 667-11,33.3508829,126.6980129,0,902,0,0,1
브라운 스위트 제주 호텔 & 리조트,제주특별자치도 서귀포시 성산읍 고성리 1201,제주특별자치도 서귀포시 성산읍 고성오조로 94,33.4327935,126.9279101,1,1215,0,1,5
신화관 제주신화월드 호텔 앤 리조트,제주특별자치도 서귀포시 안덕면 서광리 산 24 신화관 제주신화월드 호텔 앤 리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 신화관 제주신화월드 호텔 앤 리조트,33.3017501,126.3206458,5,1542,0,1,7
그림리조트,제주특별자치도 제주시 용담삼동 1020-4 ,제주특별자치도 제주시 서해안로 620-1 (용담삼동) ,33.516304,126.5036099,0,847,0,0,1
한담풍경하우스,제주특별자치도 제주시 애월읍 애월리 2457-1,제주특별자치도 제주시 애월읍 애월로 6,33.4594051,126.3115167,0,578,0,0,2
별장민박,제주특별자치도 제주시 추자면 대서리 3-11,제주특별자치도 제주시 추자면 대서1길 9-6,33.9642903,126.2929862,0,256,0,0,0
그린민박,제주특별자치도 제주시 추자면 대서리 173,제주특별자치도 제주시 추자면 대서6길 6-5,33.9642903,126.2929862,0,310,0,0,0
공감민박,제주특별자치도 서귀포시 성산읍 수산리 1161-1,제주특별자치도 서귀포시 성산읍 수산서남로 75,33.4472106,126.8774412,0,373,0,0,0
켄싱턴리조트 서귀포,제주특별자치도 서귀포시 강정동 2677,제주특별자치도 서귀포시 이어도로 684 (켄싱턴리조트),33.2335718,126.489375,0,1302,0,0,5
두리안펜션,제주특별자치도 서귀포시 남원읍 남원리 2355-2 두리안펜션,제주특별자치도 서귀포시 남원읍 태위로 551-3 두리안펜션,33.2759215,126.7057667,0,610,0,0,2
호텔 앨리스앤트렁크,제주특별자치도 제주시 연동 284-9,제주특별자치도 제주시 연동12길 4,33.4853318,126.4930596,0,377,0,0,0
제주유스호스텔,제주특별자치도 제주시 애월읍 봉성리 1069,제주특별자치도 제주시 애월읍 방축길 128,33.3857737,126.326109,0,1458,0,0,1
청정고을민박,제주특별자치도 제주시 추자면 대서리 4-29,제주특별자치도 제주시 추자면 대서1길 6,33.9642903,126.2929862,0,269,0,0,0
황재여관,제주특별자치도 제주시 추자면 영흥리 367-10,제주특별자치도 제주시 추자면 추자로 70,33.961067,126.2948767,0,481,0,0,0
아름다운펜션민박,제주특별자치도 제주시 추자면 영흥리 70-1,제주특별자치도 제주시 추자면 영흥4길 62,33.9585141,126.2979144,0,718,0,0,2
고려민박,제주특별자치도 제주시 추자면 영흥리 70-2,제주특별자치도 제주시 추자면 영흥4길 66,33.9567036,126.2969646,0,239,0,0,0
추자도민박,제주특별자치도 제주시 추자면 묵리 399-1,제주특별자치도 제주시 추자면 묵리2길 37-7,33.9454212,126.3146184,0,1055,0,0,0
내사랑추자야펜션민박,제주특별자치도 제주시 추자면 영흥리 8-5,제주특별자치도 제주시 추자면 추자로 104-2,33.9567036,126.2969646,0,469,0,0,0
아이콘민박,제주특별자치도 제주시 추자면 신양리 591,제주특별자치도 제주시 추자면 신양서길 42-17,33.9354341,126.3227638,0,287,0,0,0
다미네민박,제주특별자치도 제주시 추자면 대서리 211-3,제주특별자치도 제주시 추자면 대서6길 46,33.9642903,126.2929862,0,431,0,0,0
추자도휴양펜션,제주특별자치도 제주시 추자면 신양리 874-11,제주특별자치도 제주시 추자면 석두리길 4,33.9354341,126.3227638,0,528,0,0,0
여정여관,제주특별자치도 제주시 추자면 대서리 4-4,제주특별자치도 제주시 추자면 추자로 4-1,33.9623861,126.29786,0,672,0,0,0
갤러리민박,제주특별자치도 제주시 추자면 신양리 648-4,제주특별자치도 제주시 추자면 신양서길 42-2,33.9354341,126.3227638,0,323,0,0,0
나바론 민박,제주특별자치도 제주시 추자면 영흥리 366-3,제주특별자치도 제주시 추자면 추자로 76-1,33.9607892,126.2954045,0,452,0,0,0
김선장네 민박,제주특별자치도 제주시 추자면 영흥리 327-1,제주특별자치도 제주시 추자면 영흥1길 14,33.9567036,126.2969646,0,320,0,0,0
물돌이민박,제주특별자치도 제주시 추자면 신양리 442,제주특별자치도 제주시 추자면 추자로 561,33.9354341,126.3227638,0,609,0,0,0
추자피싱랜드,제주특별자치도 제주시 추자면 신양리 172-1,제주특별자치도 제주시 추자면 신양4길 18,33.9354341,126.3227638,0,620,0,0,0
밀물민박,제주특별자치도 제주시 추자면 영흥리 8-3,제주특별자치도 제주시 추자면 추자로 106-1,33.9567036,126.2969646,0,199,0,0,0
인추자커피앤민박,제주특별자치도 제주시 추자면 대서리 8-8,제주특별자치도 제주시 추자면 추자로 20-1,33.9642903,126.2929862,0,299,0,0,0
에코하우스민박펜션,제주특별자치도 제주시 추자면 예초리 343,제주특별자치도 제주시 추자면 추자로 657,33.9531294,126.3336098,0,809,0,0,0
이레민박,제주특별자치도 제주시 추자면 신양리 538,제주특별자치도 제주시 추자면 신양1길 22-9,33.9354341,126.3227638,0,342,0,0,0
추사랑민박,제주특별자치도 제주시 추자면 신양리 900,제주특별자치도 제주시 추자면 석두리길 58,33.9354341,126.3227638,0,336,0,0,0
대물민박,제주특별자치도 제주시 추자면 신양리 979-18,제주특별자치도 제주시 추자면 추자로 507,33.9407882,126.3238417,0,265,0,0,0
레몬이네 민박,제주특별자치도 제주시 추자면 대서리 211-3,제주특별자치도 제주시 추자면 대서6길 46,33.9642903,126.2929862,0,301,0,0,0
조은민박,제주특별자치도 제주시 추자면 대서리 129,제주특별자치도 제주시 추자면 대서4길 6,33.9642903,126.2929862,0,379,0,0,0
동일민박,제주특별자치도 제주시 추자면 대서리 4-14,"제주특별자치도 제주시 추자면 대서1길 9, 3층",33.9642903,126.2929862,0,264,0,0,0
뉴아일랜드민박,제주특별자치도 제주시 추자면 신양리 417,제주특별자치도 제주시 추자면 추자로 581-6,33.9354341,126.3227638,0,240,0,0,0
추자바다25시,제주특별자치도 제주시 추자면 묵리 280,제주특별자치도 제주시 추자면 묵리2길 48,33.9448517,126.3151001,0,597,0,0,0
케니스토리 인 서귀포 ,제주특별자치도 서귀포시 서귀동 270-9,제주특별자치도 서귀포시 동문로 42,33.2502118,126.5651212,0,258,0,0,0
라마다앙코르 서귀포호텔,제주특별자치도 서귀포시 서호동 1524-7,제주특별자치도 서귀포시 서호중로 55,33.2543211,126.5193352,0,731,0,0,0
바다와자전거,제주특별자치도 제주시 애월읍 고내리 1123-1,제주특별자치도 제주시 애월읍 고내로9길 42,33.4666671,126.3382031,0,510,0,0,1
제주머무리,제주특별자치도 서귀포시 안덕면 덕수리 1596,제주특별자치도 서귀포시 안덕면 평화로 437-10,33.2769758,126.3134998,0,477,0,0,0
씨사이드아덴,제주특별자치도 서귀포시 색달동 2864-32,제주특별자치도 서귀포시 중문관광로 124,33.2512908,126.4129373,0,804,0,0,4
소풍(월정리),제주특별자치도 제주시 구좌읍 월정리 881-1,제주특별자치도 제주시 구좌읍 월정1길 23,33.55399749,126.7905923,5,5623,4,2,7
골드원호텔 & 스위트,제주특별자치도 서귀포시 서호동 115,제주특별자치도 서귀포시 이어도로 1032,33.2441806,126.5224316,0,611,1,0,0
콤포스텔라 별들의들판,제주특별자치도 제주시 한림읍 귀덕리 1836-3,제주특별자치도 제주시 한림읍 귀덕14길 187-1,33.4283701,126.2933043,0,470,0,0,0
돌담한길펜션,제주특별자치도 서귀포시 남원읍 한남리 307-3,제주특별자치도 서귀포시 남원읍 한신로 55,33.3352599,126.6681117,0,1272,1,0,0
여울목 펜션(강정동),제주특별자치도 서귀포시 강정동 2627-2,제주특별자치도 서귀포시 이어도로 693-7,33.2350265,126.4896897,0,415,0,0,0
호텔 시리우스 제주,제주특별자치도 제주시 연동 2334-4,제주특별자치도 제주시 도령로 133,33.4933987,126.4909571,0,0,0,0,0
밭담사이,제주특별자치도 제주시 구좌읍 종달리 563,제주특별자치도 제주시 구좌읍 종달로1길 115-1,33.4880673,126.8804954,4,932,1,1,1
머무름민박,제주특별자치도 제주시 한림읍 옹포리 962-1,제주특별자치도 제주시 한림읍 명재로 61-5,33.3945611,126.2533684,0,479,0,0,0
레드우드하우스,제주특별자치도 제주시 구좌읍 종달리 1075,제주특별자치도 제주시 구좌읍 종달로1길 62,33.4880673,126.8804954,5,530,0,2,0
피디스테이션,제주특별자치도 제주시 구좌읍 평대리 242,제주특별자치도 제주시 구좌읍 평대10길 45-46,33.5243749,126.8423829,0,694,0,0,0
제주토비스콘도,제주특별자치도 제주시 애월읍 애월리 2505,제주특별자치도 제주시 애월읍 애월로1길 8,33.463073,126.3117479,0,755,0,0,0
더큐브리조트 제주,제주특별자치도 서귀포시 토평동 산 30-13,제주특별자치도 서귀포시 솔오름로105번길 24,33.2869233,126.5668626,0,816,1,0,3
힐파크모텔,제주특별자치도 제주시 연동 273-55,제주특별자치도 제주시 은남3길 46,33.4875307,126.4911321,0,403,0,0,0
클럽ES리조트 제주,제주특별자치도 서귀포시 하원동 1885,제주특별자치도 서귀포시 1100로 501,33.2514303,126.4348243,0,632,0,0,0
더오라,제주특별자치도 제주시 오라삼동 2267-1 3층,제주특별자치도 제주시 동성길 36-1 3층,33.4968978,126.5095169,0,209,0,0,0
심스호텔,제주특별자치도 제주시 건입동 658-1,제주특별자치도 제주시 임항로 249,33.5178257,126.5396293,0,409,0,0,0
